idRecord,record,fecha,idScore,idEstadoPartida
1832,13000,2013-10-08 16:58:39,1832,1
1833,10000,2013-10-08 17:00:06,1833,1
1834,21000,2013-10-08 17:01:33,1834,4
1835,6000,2013-10-08 17:03:00,1835,4
1836,12000,2013-10-08 17:04:27,1836,4
1837,26000,2013-10-08 17:05:54,1837,2
1838,29000,2013-10-08 17:07:21,1838,1
1839,9000,2013-10-08 17:08:48,1839,2
1840,0,2013-10-08 17:10:15,1840,3
1841,19000,2013-10-08 17:11:42,1841,1
1842,24000,2013-10-08 17:13:09,1842,1
1843,6000,2013-10-08 17:14:36,1843,4
1844,0,2013-10-08 17:16:03,1844,2
1845,10000,2013-10-08 17:17:30,1845,3
1846,24000,2013-10-08 17:18:57,1846,2
1847,11000,2013-10-08 17:20:24,1847,1
1848,16000,2013-10-08 17:21:51,1848,3
1849,12000,2013-10-08 17:23:18,1849,1
1850,17000,2013-10-08 17:24:45,1850,3
1851,2000,2013-10-08 17:26:12,1851,4
1852,14000,2013-10-08 17:27:39,1852,4
1853,8000,2013-10-08 17:29:06,1853,2
1854,5000,2013-10-08 17:30:33,1854,3
1855,26000,2013-10-08 17:32:00,1855,1
1856,6000,2013-10-08 17:33:27,1856,2
1857,10000,2013-10-08 17:34:54,1857,1
1858,20000,2013-10-08 17:36:21,1858,3
1859,24000,2013-10-08 17:37:48,1859,3
1860,29000,2013-10-08 17:39:15,1860,1
1861,13000,2013-10-08 17:40:42,1861,4
1862,14000,2013-10-08 17:42:09,1862,4
1863,0,2013-10-08 17:43:36,1863,1
1864,15000,2013-10-08 17:45:03,1864,2
1865,7000,2013-10-08 17:46:30,1865,1
1866,1000,2013-10-08 17:47:57,1866,2
1867,1000,2013-10-08 17:49:24,1867,3
1868,9000,2013-10-08 17:50:51,1868,2
1869,29000,2013-10-08 17:52:18,1869,2
1870,26000,2013-10-08 17:53:45,1870,4
1871,20000,2013-10-08 17:55:12,1871,1
1872,9000,2013-10-08 17:56:39,1872,1
1873,2000,2013-10-08 17:58:06,1873,4
1874,17000,2013-10-08 17:59:33,1874,4
1875,20000,2013-10-08 18:01:00,1875,3
1876,0,2013-10-08 18:02:27,1876,1
1877,8000,2013-10-08 18:03:54,1877,2
1878,27000,2013-10-08 18:05:21,1878,2
1879,16000,2013-10-08 18:06:48,1879,2
1880,22000,2013-10-08 18:08:15,1880,4
1881,13000,2013-10-08 18:09:42,1881,4
1882,3000,2013-10-08 18:11:09,1882,2
1883,8000,2013-10-08 18:12:36,1883,2
1884,23000,2013-10-08 18:14:03,1884,1
1885,26000,2013-10-08 18:15:30,1885,3
1886,0,2013-10-08 18:16:57,1886,3
1887,22000,2013-10-08 18:18:24,1887,2
1888,16000,2013-10-08 18:19:51,1888,4
1889,9000,2013-10-08 18:21:18,1889,1
1890,21000,2013-10-08 18:22:45,1890,4
1891,18000,2013-10-08 18:24:12,1891,3
1892,1000,2013-10-08 18:25:39,1892,4
1893,6000,2013-10-08 18:27:06,1893,4
1894,5000,2013-10-08 18:28:33,1894,3
1895,8000,2013-10-08 18:30:00,1895,4
1896,15000,2013-10-08 18:31:27,1896,3
1897,20000,2013-10-08 18:32:54,1897,3
1898,5000,2013-10-08 18:34:21,1898,4
1899,0,2013-10-08 18:35:48,1899,4
1900,4000,2013-10-08 18:37:15,1900,4
1901,17000,2013-10-08 18:38:42,1901,1
1902,12000,2013-10-08 18:40:09,1902,2
1903,14000,2013-10-08 18:41:36,1903,4
1904,1000,2013-10-08 18:43:03,1904,4
1905,30000,2013-10-08 18:44:30,1905,4
1906,22000,2013-10-08 18:45:57,1906,3
1907,14000,2013-10-08 18:47:24,1907,4
1908,14000,2013-10-08 18:48:51,1908,3
1909,20000,2013-10-08 18:50:18,1909,3
1910,12000,2013-10-08 18:51:45,1910,4
1911,17000,2013-10-08 18:53:12,1911,4
1912,21000,2013-10-08 18:54:39,1912,1
1913,15000,2013-10-08 18:56:06,1913,4
1914,3000,2013-10-08 18:57:33,1914,2
1915,24000,2013-10-08 18:59:00,1915,2
1916,11000,2013-10-08 19:00:27,1916,2
1917,12000,2013-10-08 19:01:54,1917,3
1918,18000,2013-10-08 19:03:21,1918,4
1919,20000,2013-10-08 19:04:48,1919,3
1920,20000,2013-10-08 19:06:15,1920,3
1921,12000,2013-10-08 19:07:42,1921,2
1922,7000,2013-10-08 19:09:09,1922,4
1923,4000,2013-10-08 19:10:36,1923,3
1924,17000,2013-10-08 19:12:03,1924,4
1925,12000,2013-10-08 19:13:30,1925,4
1926,24000,2013-10-08 19:14:57,1926,4
1927,25000,2013-10-08 19:16:24,1927,2
1928,5000,2013-10-08 19:17:51,1928,2
1929,9000,2013-10-08 19:19:18,1929,2
1930,25000,2013-10-08 19:20:45,1930,1
1931,17000,2013-10-08 19:22:12,1931,1
1932,13000,2013-10-08 19:23:39,1932,4
1933,28000,2013-10-08 19:25:06,1933,1
1934,26000,2013-10-08 19:26:33,1934,3
1935,21000,2013-10-08 19:28:00,1935,3
1936,7000,2013-10-08 19:29:27,1936,1
1937,28000,2013-10-08 19:30:54,1937,2
1938,30000,2013-10-08 19:32:21,1938,1
1939,7000,2013-10-08 19:33:48,1939,3
1940,26000,2013-10-08 19:35:15,1940,3
1941,15000,2013-10-08 19:36:42,1941,3
1942,18000,2013-10-08 19:38:09,1942,2
1943,2000,2013-10-08 19:39:36,1943,4
1944,20000,2013-10-08 19:41:03,1944,2
1945,1000,2013-10-08 19:42:30,1945,2
1946,14000,2013-10-08 19:43:57,1946,3
1947,19000,2013-10-08 19:45:24,1947,4
1948,18000,2013-10-08 19:46:51,1948,3
1949,28000,2013-10-08 19:48:18,1949,2
1950,3000,2013-10-08 19:49:45,1950,3
1951,30000,2013-10-08 19:51:12,1951,2
1952,22000,2013-10-08 19:52:39,1952,4
1953,26000,2013-10-08 19:54:06,1953,3
1954,28000,2013-10-08 19:55:33,1954,1
1955,8000,2013-10-08 19:57:00,1955,4
1956,21000,2013-10-08 19:58:27,1956,4
1957,12000,2013-10-08 19:59:54,1957,2
1958,3000,2013-10-08 20:01:21,1958,2
1959,1000,2013-10-08 20:02:48,1959,4
1960,26000,2013-10-08 20:04:15,1960,1
1961,6000,2013-10-08 20:05:42,1961,2
1962,22000,2013-10-08 20:07:09,1962,4
1963,7000,2013-10-08 20:08:36,1963,2
1964,11000,2013-10-08 20:10:03,1964,1
1965,23000,2013-10-08 20:11:30,1965,2
1966,24000,2013-10-08 20:12:57,1966,3
1967,25000,2013-10-08 20:14:24,1967,3
1968,18000,2013-10-08 20:15:51,1968,3
1969,8000,2013-10-08 20:17:18,1969,3
1970,23000,2013-10-08 20:18:45,1970,3
1971,9000,2013-10-08 20:20:12,1971,2
1972,10000,2013-10-08 20:21:39,1972,3
1973,23000,2013-10-08 20:23:06,1973,2
1974,4000,2013-10-08 20:24:33,1974,4
1975,6000,2013-10-08 20:26:00,1975,1
1976,28000,2013-10-08 20:27:27,1976,2
1977,10000,2013-10-08 20:28:54,1977,3
1978,7000,2013-10-08 20:30:21,1978,3
1979,29000,2013-10-08 20:31:48,1979,3
1980,23000,2013-10-08 20:33:15,1980,3
1981,2000,2013-10-08 20:34:42,1981,3
1982,13000,2013-10-08 20:36:09,1982,4
1983,3000,2013-10-08 20:37:36,1983,1
1984,17000,2013-10-08 20:39:03,1984,2
1985,16000,2013-10-08 20:40:30,1985,2
1986,30000,2013-10-08 20:41:57,1986,4
1987,24000,2013-10-08 20:43:24,1987,2
1988,16000,2013-10-08 20:44:51,1988,3
1989,23000,2013-10-08 20:46:18,1989,3
1990,10000,2013-10-08 20:47:45,1990,4
1991,21000,2013-10-08 20:49:12,1991,1
1992,11000,2013-10-08 20:50:39,1992,1
1993,27000,2013-10-08 20:52:06,1993,3
1994,19000,2013-10-08 20:53:33,1994,4
1995,6000,2013-10-08 20:55:00,1995,2
1996,15000,2013-10-08 20:56:27,1996,2
1997,30000,2013-10-08 20:57:54,1997,4
1998,6000,2013-10-08 20:59:21,1998,1
1999,29000,2013-10-08 21:00:48,1999,4
2000,15000,2013-10-08 21:02:15,2000,3
2001,3000,2013-10-08 08:58:42,2001,2
2002,10000,2013-10-08 09:00:09,2002,4
2003,24000,2013-10-08 09:01:36,2003,4
2004,12000,2013-10-08 09:03:03,2004,3
2005,16000,2013-10-08 09:04:30,2005,3
2006,16000,2013-10-08 09:05:57,2006,1
2007,30000,2013-10-08 09:07:24,2007,4
2008,8000,2013-10-08 09:08:51,2008,4
2009,16000,2013-10-08 09:10:18,2009,4
2010,21000,2013-10-08 09:11:45,2010,4
2011,9000,2013-10-08 09:13:12,2011,1
2012,1000,2013-10-08 09:14:39,2012,2
2013,4000,2013-10-08 09:16:06,2013,2
2014,11000,2013-10-08 09:17:33,2014,1
2015,1000,2013-10-08 09:19:00,2015,4
2016,18000,2013-10-08 09:20:27,2016,1
2017,11000,2013-10-08 09:21:54,2017,4
2018,1000,2013-10-08 09:23:21,2018,1
2019,24000,2013-10-08 09:24:48,2019,2
2020,21000,2013-10-08 09:26:15,2020,2
2021,5000,2013-10-08 09:27:42,2021,1
2022,16000,2013-10-08 09:29:09,2022,1
2023,4000,2013-10-08 09:30:36,2023,4
2024,0,2013-10-08 09:32:03,2024,3
2025,21000,2013-10-08 09:33:30,2025,3
2026,13000,2013-10-08 09:34:57,2026,4
2027,27000,2013-10-08 09:36:24,2027,2
2028,8000,2013-10-08 09:37:51,2028,1
2029,22000,2013-10-08 09:39:18,2029,3
2030,3000,2013-10-08 09:40:45,2030,4
2031,17000,2013-10-08 09:42:12,2031,3
2032,29000,2013-10-08 09:43:39,2032,4
2033,19000,2013-10-08 09:45:06,2033,4
2034,2000,2013-10-08 09:46:33,2034,2
2035,12000,2013-10-08 09:48:00,2035,4
2036,22000,2013-10-08 09:49:27,2036,3
2037,0,2013-10-08 09:50:54,2037,1
2038,23000,2013-10-08 09:52:21,2038,1
2039,0,2013-10-08 09:53:48,2039,4
2040,26000,2013-10-08 09:55:15,2040,3
2041,14000,2013-10-08 09:56:42,2041,2
2042,22000,2013-10-08 09:58:09,2042,2
2043,23000,2013-10-08 09:59:36,2043,1
2044,12000,2013-10-08 10:01:03,2044,2
2045,20000,2013-10-08 10:02:30,2045,3
2046,8000,2013-10-08 10:03:57,2046,1
2047,6000,2013-10-08 10:05:24,2047,1
2048,4000,2013-10-08 10:06:51,2048,4
2049,5000,2013-10-08 10:08:18,2049,1
2050,7000,2013-10-08 10:09:45,2050,3
2051,0,2013-10-08 10:11:12,2051,4
2052,5000,2013-10-08 10:12:39,2052,1
2053,6000,2013-10-08 10:14:06,2053,4
2054,6000,2013-10-08 10:15:33,2054,1
2055,21000,2013-10-08 10:17:00,2055,1
2056,29000,2013-10-08 10:18:27,2056,1
2057,10000,2013-10-08 10:19:54,2057,3
2058,17000,2013-10-08 10:21:21,2058,1
2059,20000,2013-10-08 10:22:48,2059,4
2060,17000,2013-10-08 10:24:15,2060,2
2061,14000,2013-10-08 10:25:42,2061,4
2062,17000,2013-10-08 10:27:09,2062,3
2063,1000,2013-10-08 10:28:36,2063,3
2064,16000,2013-10-08 10:30:03,2064,1
2065,30000,2013-10-08 10:31:30,2065,4
2066,25000,2013-10-08 10:32:57,2066,4
2067,23000,2013-10-08 10:34:24,2067,4
2068,1000,2013-10-08 10:35:51,2068,4
2069,28000,2013-10-08 10:37:18,2069,2
2070,5000,2013-10-08 10:38:45,2070,3
2071,9000,2013-10-08 10:40:12,2071,1
2072,25000,2013-10-08 10:41:39,2072,3
2073,24000,2013-10-08 10:43:06,2073,2
2074,22000,2013-10-08 10:44:33,2074,2
2075,10000,2013-10-08 10:46:00,2075,2
2076,24000,2013-10-08 10:47:27,2076,4
2077,3000,2013-10-08 10:48:54,2077,2
2078,15000,2013-10-08 10:50:21,2078,1
2079,3000,2013-10-08 10:51:48,2079,1
2080,11000,2013-10-08 10:53:15,2080,1
2081,25000,2013-10-08 10:54:42,2081,1
2082,2000,2013-10-08 10:56:09,2082,3
2083,5000,2013-10-08 10:57:36,2083,1
2084,17000,2013-10-08 10:59:03,2084,1
2085,11000,2013-10-08 11:00:30,2085,3
2086,23000,2013-10-08 11:01:57,2086,3
2087,27000,2013-10-08 11:03:24,2087,3
2088,10000,2013-10-08 11:04:51,2088,3
2089,28000,2013-10-08 11:06:18,2089,1
2090,4000,2013-10-08 11:07:45,2090,2
2091,10000,2013-10-08 11:09:12,2091,4
2092,2000,2013-10-08 11:10:39,2092,2
2093,9000,2013-10-08 11:12:06,2093,3
2094,18000,2013-10-08 11:13:33,2094,2
2095,18000,2013-10-08 11:15:00,2095,4
2096,15000,2013-10-08 11:16:27,2096,2
2097,5000,2013-10-08 11:17:54,2097,3
2098,0,2013-10-08 11:19:21,2098,2
2099,21000,2013-10-08 11:20:48,2099,3
2100,14000,2013-10-08 11:22:15,2100,1
2101,9000,2013-10-08 11:23:42,2101,1
2102,23000,2013-10-08 11:25:09,2102,1
2103,24000,2013-10-08 11:26:36,2103,1
2104,26000,2013-10-08 11:28:03,2104,3
2105,4000,2013-10-08 11:29:30,2105,4
2106,30000,2013-10-08 11:30:57,2106,2
2107,28000,2013-10-08 11:32:24,2107,1
2108,29000,2013-10-08 11:33:51,2108,1
2109,18000,2013-10-08 11:35:18,2109,3
2110,20000,2013-10-08 11:36:45,2110,1
2111,16000,2013-10-08 11:38:12,2111,1
2112,20000,2013-10-08 11:39:39,2112,3
2113,22000,2013-10-08 11:41:06,2113,3
2114,2000,2013-10-08 11:42:33,2114,2
2115,7000,2013-10-08 11:44:00,2115,3
2116,14000,2013-10-08 11:45:27,2116,3
2117,24000,2013-10-08 11:46:54,2117,1
2118,23000,2013-10-08 11:48:21,2118,3
2119,9000,2013-10-08 11:49:48,2119,3
2120,9000,2013-10-08 11:51:15,2120,2
2121,18000,2013-10-08 11:52:42,2121,2
2122,28000,2013-10-08 11:54:09,2122,3
2123,9000,2013-10-08 11:55:36,2123,4
2124,24000,2013-10-08 11:57:03,2124,4
2125,12000,2013-10-08 11:58:30,2125,2
2126,4000,2013-10-08 11:59:57,2126,4
2127,19000,2013-10-08 12:01:24,2127,4
2128,20000,2013-10-08 12:02:51,2128,2
2129,14000,2013-10-08 12:04:18,2129,4
2130,24000,2013-10-08 12:05:45,2130,3
2131,10000,2013-10-08 12:07:12,2131,2
2132,8000,2013-10-08 12:08:39,2132,1
2133,14000,2013-10-08 12:10:06,2133,1
2134,21000,2013-10-08 12:11:33,2134,4
2135,19000,2013-10-08 12:13:00,2135,4
2136,7000,2013-10-08 12:14:27,2136,1
2137,7000,2013-10-08 12:15:54,2137,1
2138,23000,2013-10-08 12:17:21,2138,3
2139,0,2013-10-08 12:18:48,2139,3
2140,15000,2013-10-08 12:20:15,2140,2
2141,29000,2013-10-08 12:21:42,2141,3
2142,12000,2013-10-08 12:23:09,2142,3
2143,13000,2013-10-08 12:24:36,2143,1
2144,29000,2013-10-08 12:26:03,2144,4
2145,25000,2013-10-08 12:27:30,2145,3
2146,18000,2013-10-08 12:28:57,2146,1
2147,30000,2013-10-08 12:30:24,2147,4
2148,9000,2013-10-08 12:31:51,2148,2
2149,28000,2013-10-08 12:33:18,2149,4
2150,7000,2013-10-08 12:34:45,2150,3
2151,30000,2013-10-08 12:36:12,2151,2
2152,23000,2013-10-08 12:37:39,2152,1
2153,19000,2013-10-08 12:39:06,2153,2
2154,24000,2013-10-08 12:40:33,2154,3
2155,0,2013-10-08 12:42:00,2155,2
2156,3000,2013-10-08 12:43:27,2156,4
2157,29000,2013-10-08 12:44:54,2157,3
2158,17000,2013-10-08 12:46:21,2158,2
2159,17000,2013-10-08 12:47:48,2159,3
2160,7000,2013-10-08 12:49:15,2160,2
2161,7000,2013-10-08 12:50:42,2161,4
2162,18000,2013-10-08 12:52:09,2162,1
2163,23000,2013-10-08 12:53:36,2163,4
2164,21000,2013-10-08 12:55:03,2164,3
2165,26000,2013-10-08 12:56:30,2165,4
2166,6000,2013-10-08 12:57:57,2166,4
2167,13000,2013-10-08 12:59:24,2167,4
2168,1000,2013-10-08 13:00:51,2168,1
2169,13000,2013-10-08 13:02:18,2169,4
2170,22000,2013-10-08 13:03:45,2170,2
2171,4000,2013-10-08 13:05:12,2171,4
2172,13000,2013-10-08 13:06:39,2172,1
2173,10000,2013-10-08 13:08:06,2173,4
2174,14000,2013-10-08 13:09:33,2174,4
2175,15000,2013-10-08 13:11:00,2175,3
2176,10000,2013-10-08 13:12:27,2176,3
2177,17000,2013-10-08 13:13:54,2177,4
2178,30000,2013-10-08 13:15:21,2178,2
2179,24000,2013-10-08 13:16:48,2179,3
2180,30000,2013-10-08 13:18:15,2180,3
2181,18000,2013-10-08 13:19:42,2181,1
2182,14000,2013-10-08 13:21:09,2182,1
2183,3000,2013-10-08 13:22:36,2183,3
2184,3000,2013-10-08 13:24:03,2184,3
2185,11000,2013-10-08 13:25:30,2185,4
2186,0,2013-10-08 13:26:57,2186,3
2187,21000,2013-10-08 13:28:24,2187,2
2188,19000,2013-10-08 13:29:51,2188,1
2189,13000,2013-10-08 13:31:18,2189,1
2190,28000,2013-10-08 13:32:45,2190,4
2191,24000,2013-10-08 13:34:12,2191,2
2192,21000,2013-10-08 13:35:39,2192,2
2193,5000,2013-10-08 13:37:06,2193,3
2194,21000,2013-10-08 13:38:33,2194,4
2195,9000,2013-10-08 13:40:00,2195,3
2196,18000,2013-10-08 13:41:27,2196,4
2197,26000,2013-10-08 13:42:54,2197,1
2198,29000,2013-10-08 13:44:21,2198,4
2199,18000,2013-10-08 13:45:48,2199,1
2200,17000,2013-10-08 13:47:15,2200,4
2201,28000,2013-10-08 13:48:42,2201,3
2202,15000,2013-10-08 13:50:09,2202,3
2203,0,2013-10-08 13:51:36,2203,1
2204,18000,2013-10-08 13:53:03,2204,2
2205,5000,2013-10-08 13:54:30,2205,3
2206,12000,2013-10-08 13:55:57,2206,4
2207,24000,2013-10-08 13:57:24,2207,1
2208,9000,2013-10-08 13:58:51,2208,4
2209,22000,2013-10-08 14:00:18,2209,1
2210,28000,2013-10-08 14:01:45,2210,1
2211,21000,2013-10-08 14:03:12,2211,3
2212,29000,2013-10-08 14:04:39,2212,3
2213,17000,2013-10-08 14:06:06,2213,4
2214,16000,2013-10-08 14:07:33,2214,1
2215,30000,2013-10-08 14:09:00,2215,1
2216,3000,2013-10-08 14:10:27,2216,4
2217,20000,2013-10-08 14:11:54,2217,3
2218,14000,2013-10-08 14:13:21,2218,3
2219,22000,2013-10-08 14:14:48,2219,1
2220,3000,2013-10-08 14:16:15,2220,4
2221,18000,2013-10-08 14:17:42,2221,3
2222,26000,2013-10-08 14:19:09,2222,2
2223,17000,2013-10-08 14:20:36,2223,1
2224,11000,2013-10-08 14:22:03,2224,2
2225,5000,2013-10-08 14:23:30,2225,2
2226,9000,2013-10-08 14:24:57,2226,4
2227,25000,2013-10-08 14:26:24,2227,2
2228,12000,2013-10-08 14:27:51,2228,2
2229,5000,2013-10-08 14:29:18,2229,4
2230,16000,2013-10-08 14:30:45,2230,1
2231,0,2013-10-08 14:32:12,2231,3
2232,1000,2013-10-08 14:33:39,2232,3
2233,8000,2013-10-08 14:35:06,2233,3
2234,11000,2013-10-08 14:36:33,2234,4
2235,18000,2013-10-08 14:38:00,2235,2
2236,27000,2013-10-08 14:39:27,2236,1
2237,30000,2013-10-08 14:40:54,2237,3
2238,18000,2013-10-08 14:42:21,2238,3
2239,28000,2013-10-08 14:43:48,2239,4
2240,25000,2013-10-08 14:45:15,2240,1
2241,8000,2013-10-08 14:46:42,2241,1
2242,30000,2013-10-08 14:48:09,2242,1
2243,12000,2013-10-08 14:49:36,2243,2
2244,14000,2013-10-08 14:51:03,2244,3
2245,10000,2013-10-08 14:52:30,2245,4
2246,23000,2013-10-08 14:53:57,2246,2
2247,20000,2013-10-08 14:55:24,2247,4
2248,1000,2013-10-08 14:56:51,2248,4
2249,9000,2013-10-08 14:58:18,2249,2
2250,28000,2013-10-08 14:59:45,2250,4
2251,27000,2013-10-08 15:01:12,2251,4
2252,2000,2013-10-08 15:02:39,2252,4
2253,16000,2013-10-08 15:04:06,2253,3
2254,12000,2013-10-08 15:05:33,2254,2
2255,20000,2013-10-08 15:07:00,2255,1
2256,17000,2013-10-08 15:08:27,2256,4
2257,12000,2013-10-08 15:09:54,2257,3
2258,30000,2013-10-08 15:11:21,2258,4
2259,28000,2013-10-08 15:12:48,2259,2
2260,12000,2013-10-08 15:14:15,2260,2
2261,13000,2013-10-08 15:15:42,2261,1
2262,19000,2013-10-08 15:17:09,2262,1
2263,29000,2013-10-08 15:18:36,2263,3
2264,0,2013-10-08 15:20:03,2264,2
2265,2000,2013-10-08 15:21:30,2265,4
2266,4000,2013-10-08 15:22:57,2266,4
2267,22000,2013-10-08 15:24:24,2267,1
2268,25000,2013-10-08 15:25:51,2268,2
2269,28000,2013-10-08 15:27:18,2269,1
2270,23000,2013-10-08 15:28:45,2270,3
2271,15000,2013-10-08 15:30:12,2271,2
2272,15000,2013-10-08 15:31:39,2272,4
2273,26000,2013-10-08 15:33:06,2273,2
2274,21000,2013-10-08 15:34:33,2274,4
2275,28000,2013-10-08 15:36:00,2275,1
2276,1000,2013-10-08 15:37:27,2276,2
2277,8000,2013-10-08 15:38:54,2277,3
2278,14000,2013-10-08 15:40:21,2278,1
2279,10000,2013-10-08 15:41:48,2279,3
2280,14000,2013-10-08 15:43:15,2280,2
2281,13000,2013-10-08 15:44:42,2281,3
2282,12000,2013-10-08 15:46:09,2282,1
2283,27000,2013-10-08 15:47:36,2283,1
2284,14000,2013-10-08 15:49:03,2284,4
2285,14000,2013-10-08 15:50:30,2285,1
2286,11000,2013-10-08 15:51:57,2286,4
2287,16000,2013-10-08 15:53:24,2287,4
2288,26000,2013-10-08 15:54:51,2288,2
2289,10000,2013-10-08 15:56:18,2289,3
2290,5000,2013-10-08 15:57:45,2290,2
2291,20000,2013-10-08 15:59:12,2291,1
2292,19000,2013-10-08 16:00:39,2292,4
2293,27000,2013-10-08 16:02:06,2293,1
2294,4000,2013-10-08 16:03:33,2294,1
2295,19000,2013-10-08 16:05:00,2295,3
2296,20000,2013-10-08 16:06:27,2296,1
2297,8000,2013-10-08 16:07:54,2297,1
2298,8000,2013-10-08 16:09:21,2298,1
2299,9000,2013-10-08 16:10:48,2299,3
2300,28000,2013-10-08 16:12:15,2300,4
2301,29000,2013-10-08 16:13:42,2301,2
2302,23000,2013-10-08 16:15:09,2302,2
2303,4000,2013-10-08 16:16:36,2303,3
2304,27000,2013-10-08 16:18:03,2304,2
2305,5000,2013-10-08 16:19:30,2305,1
2306,22000,2013-10-08 16:20:57,2306,4
2307,7000,2013-10-08 16:22:24,2307,2
2308,23000,2013-10-08 16:23:51,2308,1
2309,14000,2013-10-08 16:25:18,2309,4
2310,10000,2013-10-08 16:26:45,2310,1
2311,16000,2013-10-08 16:28:12,2311,1
2312,5000,2013-10-08 16:29:39,2312,4
2313,2000,2013-10-08 16:31:06,2313,2
2314,28000,2013-10-08 16:32:33,2314,2
2315,6000,2013-10-08 16:34:00,2315,4
2316,5000,2013-10-08 16:35:27,2316,1
2317,4000,2013-10-08 16:36:54,2317,4
2318,20000,2013-10-08 16:38:21,2318,2
2319,16000,2013-10-08 16:39:48,2319,3
2320,23000,2013-10-08 16:41:15,2320,3
2321,18000,2013-10-08 16:42:42,2321,2
2322,15000,2013-10-08 16:44:09,2322,4
2323,25000,2013-10-08 16:45:36,2323,2
2324,29000,2013-10-08 16:47:03,2324,2
2325,4000,2013-10-08 16:48:30,2325,2
2326,12000,2013-10-08 16:49:57,2326,3
2327,9000,2013-10-08 16:51:24,2327,3
2328,14000,2013-10-08 16:52:51,2328,2
2329,1000,2013-10-08 16:54:18,2329,2
2330,23000,2013-10-08 16:55:45,2330,2
2331,6000,2013-10-08 16:57:12,2331,4
2332,13000,2013-10-08 16:58:39,2332,2
2333,26000,2013-10-08 17:00:06,2333,1
2334,20000,2013-10-08 17:01:33,2334,2
2335,20000,2013-10-08 17:03:00,2335,2
2336,2000,2013-10-08 17:04:27,2336,1
2337,26000,2013-10-08 17:05:54,2337,3
2338,2000,2013-10-08 17:07:21,2338,3
2339,26000,2013-10-08 17:08:48,2339,1
2340,30000,2013-10-08 17:10:15,2340,1
2341,9000,2013-10-08 17:11:42,2341,2
2342,21000,2013-10-08 17:13:09,2342,3
2343,30000,2013-10-08 17:14:36,2343,1
2344,30000,2013-10-08 17:16:03,2344,1
2345,15000,2013-10-08 17:17:30,2345,3
2346,9000,2013-10-08 17:18:57,2346,3
2347,21000,2013-10-08 17:20:24,2347,4
2348,3000,2013-10-08 17:21:51,2348,3
2349,26000,2013-10-08 17:23:18,2349,3
2350,28000,2013-10-08 17:24:45,2350,3
2351,4000,2013-10-08 17:26:12,2351,1
2352,23000,2013-10-08 17:27:39,2352,4
2353,18000,2013-10-08 17:29:06,2353,4
2354,20000,2013-10-08 17:30:33,2354,2
2355,26000,2013-10-08 17:32:00,2355,3
2356,13000,2013-10-08 17:33:27,2356,1
2357,0,2013-10-08 17:34:54,2357,1
2358,23000,2013-10-08 17:36:21,2358,4
2359,7000,2013-10-08 17:37:48,2359,3
2360,1000,2013-10-08 17:39:15,2360,4
2361,15000,2013-10-08 17:40:42,2361,2
2362,15000,2013-10-08 17:42:09,2362,1
2363,2000,2013-10-08 17:43:36,2363,3
2364,22000,2013-10-08 17:45:03,2364,4
2365,10000,2013-10-08 17:46:30,2365,3
2366,14000,2013-10-08 17:47:57,2366,2
2367,19000,2013-10-08 17:49:24,2367,2
2368,14000,2013-10-08 17:50:51,2368,1
2369,2000,2013-10-08 17:52:18,2369,1
2370,20000,2013-10-08 17:53:45,2370,4
2371,24000,2013-10-08 17:55:12,2371,1
2372,3000,2013-10-08 17:56:39,2372,4
2373,6000,2013-10-08 17:58:06,2373,4
2374,24000,2013-10-08 17:59:33,2374,2
2375,18000,2013-10-08 18:01:00,2375,4
2376,7000,2013-10-08 18:02:27,2376,1
2377,5000,2013-10-08 18:03:54,2377,3
2378,7000,2013-10-08 18:05:21,2378,2
2379,10000,2013-10-08 18:06:48,2379,4
2380,7000,2013-10-08 18:08:15,2380,3
2381,18000,2013-10-08 18:09:42,2381,3
2382,5000,2013-10-08 18:11:09,2382,1
2383,29000,2013-10-08 18:12:36,2383,3
2384,14000,2013-10-08 18:14:03,2384,1
2385,25000,2013-10-08 18:15:30,2385,1
2386,30000,2013-10-08 18:16:57,2386,3
2387,7000,2013-10-08 18:18:24,2387,1
2388,12000,2013-10-08 18:19:51,2388,2
2389,29000,2013-10-08 18:21:18,2389,1
2390,28000,2013-10-08 18:22:45,2390,3
2391,1000,2013-10-08 18:24:12,2391,1
2392,19000,2013-10-08 18:25:39,2392,1
2393,28000,2013-10-08 18:27:06,2393,4
2394,15000,2013-10-08 18:28:33,2394,1
2395,25000,2013-10-08 18:30:00,2395,3
2396,29000,2013-10-08 18:31:27,2396,2
2397,13000,2013-10-08 18:32:54,2397,1
2398,20000,2013-10-08 18:34:21,2398,2
2399,24000,2013-10-08 18:35:48,2399,1
2400,13000,2013-10-08 18:37:15,2400,3
2401,8000,2013-10-08 18:38:42,2401,2
2402,6000,2013-10-08 18:40:09,2402,3
2403,16000,2013-10-08 18:41:36,2403,3
2404,30000,2013-10-08 18:43:03,2404,2
2405,26000,2013-10-08 18:44:30,2405,4
2406,0,2013-10-08 18:45:57,2406,4
2407,2000,2013-10-08 18:47:24,2407,3
2408,4000,2013-10-08 18:48:51,2408,4
2409,16000,2013-10-08 18:50:18,2409,3
2410,7000,2013-10-08 18:51:45,2410,2
2411,12000,2013-10-08 18:53:12,2411,1
2412,24000,2013-10-08 18:54:39,2412,4
2413,9000,2013-10-08 18:56:06,2413,2
2414,7000,2013-10-08 18:57:33,2414,1
